"name" "id" "judgmentDate" "year"
"478" "Sławomir Zieliński" 39924 "2014-02-20" 2014
"479" NA 39925 "2014-03-12" 2014
"480" NA 39926 "2014-03-04" 2014
"481" NA 39927 "2014-02-28" 2014
"482" "Jacek Kępa" 39928 "2014-02-20" 2014
"483" "Michał Krakowiak" 39928 "2014-02-20" 2014
"484" "Sławomir Zieliński" 39928 "2014-02-20" 2014
"485" NA 39929 "2014-03-06" 2014
"486" "Jacek Kępa" 39930 "2014-02-20" 2014
"487" "Michał Krakowiak" 39930 "2014-02-20" 2014
"488" "Sławomir Zieliński" 39930 "2014-02-20" 2014
"489" NA 39931 "2014-03-10" 2014
"490" "Anna Jóźwiak" 39932 "2014-02-24" 2014
"491" "Krzysztof Kacprzak" 39932 "2014-02-24" 2014
"492" "Zofia Szcześniewicz" 39932 "2014-02-24" 2014
"493" NA 39933 "2014-03-10" 2014
"494" "Anna Jóźwiak" 39934 "2014-02-24" 2014
"495" "Krzysztof Kacprzak" 39934 "2014-02-24" 2014
"496" "Zofia Szcześniewicz" 39934 "2014-02-24" 2014
"497" NA 39935 "2014-03-13" 2014
"498" "B. Pięcek" 39936 "2014-02-18" 2014
"499" "B. Rządzińska" 39936 "2014-02-18" 2014
"500" "K. Grzegorczyk" 39936 "2014-02-18" 2014
"501" NA 39937 "2014-03-10" 2014
"502" "Bogdan Jachowicz" 39938 "2014-02-19" 2014
"503" "Radosław Olewczyński" 39938 "2014-02-19" 2014
"504" "Zofia Szcześniewicz" 39938 "2014-02-19" 2014
"505" NA 39939 "2014-03-10" 2014
"506" "Elżbieta Gawryszczak" 39940 "2014-02-24" 2014
"507" "Jacek Kępa" 39940 "2014-02-24" 2014
"508" "Sławomir Zieliński" 39940 "2014-02-24" 2014
"509" NA 39941 "2014-03-10" 2014
"510" "Elżbieta Gawryszczak" 39942 "2014-02-24" 2014
"511" "Jacek Kępa" 39942 "2014-02-24" 2014
"512" "Sławomir Zieliński" 39942 "2014-02-24" 2014
"513" NA 39943 "2014-03-06" 2014
"514" "Jacek Kępa" 39944 "2014-02-20" 2014
"515" "Michał Krakowiak" 39944 "2014-02-20" 2014
"516" "Sławomir Zieliński" 39944 "2014-02-20" 2014
"517" NA 39945 "2014-03-10" 2014
"518" "Elżbieta Gawryszczak" 39946 "2014-02-24" 2014
"519" "Jacek Kępa" 39946 "2014-02-24" 2014
"520" "Sławomir Zieliński" 39946 "2014-02-24" 2014
"521" "Elżbieta Gawryszczak" 39947 "2014-02-24" 2014
"522" "Jacek Kępa" 39947 "2014-02-24" 2014
"523" "Sławomir Zieliński" 39947 "2014-02-24" 2014
"524" NA 39948 "2014-03-10" 2014
"525" NA 39949 "2014-03-10" 2014
"526" "Elżbieta Gawryszczak" 39950 "2014-02-24" 2014
"527" "Jacek Kępa" 39950 "2014-02-24" 2014
"528" "Sławomir Zieliński" 39950 "2014-02-24" 2014
"529" NA 39951 "2014-03-13" 2014
"530" "Zofia Szcześniewicz" 39952 "2014-02-24" 2014
"531" NA 39953 "2014-03-07" 2014
"532" "Barbara Pięcek" 39954 "2014-02-21" 2014
"533" "Bożena Rządzińska" 39954 "2014-02-21" 2014
"534" "Wojciech Borten" 39954 "2014-02-21" 2014
"535" NA 39955 "2014-03-21" 2014
"536" "Bogdan Jachowicz" 39956 "2014-02-21" 2014
"537" "Bożena Rządzińska" 39956 "2014-02-21" 2014
"538" "Sławomir Zieliński" 39956 "2014-02-21" 2014
"539" "Bogdan Jachowicz" 39957 "2014-02-19" 2014
"540" "Radosław Olewczyński" 39957 "2014-02-19" 2014
"541" "Zofia Szcześniewicz" 39957 "2014-02-19" 2014
"542" "Sędziowie" 39991 "2014-03-13" 2014
"543" "Anna Rodak" 39992 "2014-03-06" 2014
"544" "Monika Pawłowska-Radzimierska" 39992 "2014-03-06" 2014
"545" "Paweł Antczak" 39992 "2014-03-06" 2014
"546" NA 40359 "2014-03-28" 2014
"547" NA 40360 "2014-03-10" 2014
"548" "Tomasz Bajer" 40361 "2014-03-11" 2014
"549" NA 40362 "2014-03-28" 2014
"550" "Bartosz Kaźmierak" 40363 "2014-03-10" 2014
"551" "Anna Rodak" 40463 "2014-03-04" 2014
"552" "Karol Kotyński" 40463 "2014-03-04" 2014
"553" NA 40535 "2014-03-07" 2014
"554" "Krystyna Pisarska" 40536 "2014-02-18" 2014
"555" "Maria Blanka Korowajska" 40536 "2014-02-18" 2014
"556" "Wojciech Janicki" 40536 "2014-02-18" 2014
"557" "Krystyna Pisarska" 40537 "2014-02-18" 2014
"558" "Maria Blanka Korowajska" 40537 "2014-02-18" 2014
"559" "Wojciech Janicki" 40537 "2014-02-18" 2014
"560" NA 40538 "2014-03-03" 2014
"561" NA 40539 "2014-03-17" 2014
"562" "Jacek Popczyk" 40540 "2014-02-20" 2014
"563" "Krystyna Pisarska" 40540 "2014-02-20" 2014
"564" "Zbigniew Mierzejewski" 40540 "2014-02-20" 2014
"565" NA 40594 "2014-03-10" 2014
"566" "Jarosław Bolek" 40595 "2014-02-24" 2014
"567" "Piotr Augustyniak" 40595 "2014-02-24" 2014
"568" "Wojciech Janicki" 40595 "2014-02-24" 2014
"569" NA 40596 "2014-03-17" 2014
"570" "Krystyna Pisarska" 40597 "2014-03-03" 2014
"571" "Mariusz Szczygielski" 40597 "2014-03-03" 2014
"572" "Wojciech Cerski" 40597 "2014-03-03" 2014
"573" "Alicja Litwicka-Cysek" 40598 "2014-03-28" 2014
"574" "Maria Antecka" 40598 "2014-03-28" 2014
"575" "Zbigniew Mierzejewski" 40598 "2014-03-28" 2014
"576" NA 40611 "2014-03-18" 2014
"577" NA 40612 "2014-03-31" 2014
"578" "Anna Rodak" 40613 "2014-03-12" 2014
"579" "Magdalena Lisowska" 40613 "2014-03-12" 2014
"580" "Monika Pawłowska-Radzimierska" 40613 "2014-03-12" 2014
"581" "Grażyna Młynarska-Wróblewska" 40626 "2014-03-25" 2014
"582" NA 40627 "2014-03-25" 2014
"583" NA 40628 "2014-03-11" 2014
"584" "Rafał Maciejewski" 40629 "2014-03-12" 2014
"585" NA 40630 "2014-04-01" 2014
"586" NA 40695 "2014-03-25" 2014
"587" "Magdalena Lisowska" 40696 "2014-03-11" 2014
"588" "Monika Pawłowska-Radzimierska" 40696 "2014-03-11" 2014
"589" NA 40697 "2014-04-01" 2014
"590" "Magdalena Lisowska" 40698 "2014-03-20" 2014
"591" "Monika Pawłowska-Radzimierska" 40698 "2014-03-20" 2014
"592" NA 40699 "2014-04-02" 2014
"593" "Anna Rodak" 40885 "2014-03-06" 2014
"594" "Magdalena Lisowska" 40885 "2014-03-06" 2014
"595" "Monika Pawłowska-Radzimierska" 40885 "2014-03-06" 2014
"596" NA 40886 "2014-03-25" 2014
"597" NA 40901 "2014-04-02" 2014
"598" NA 41066 "2014-03-13" 2014
"599" "Anna Jóźwiak" 41067 "2014-02-24" 2014
"600" "Krzysztof Kacprzak" 41067 "2014-02-24" 2014
"601" "Zofia Szcześniewicz" 41067 "2014-02-24" 2014
"602" "Elżbieta Gawryszczak" 41069 "2014-02-17" 2014
"603" "Jacek Kępa" 41069 "2014-02-17" 2014
"604" "Wojciech Borten" 41069 "2014-02-17" 2014
"605" NA 41070 "2014-02-17" 2014
"606" NA 41071 "2014-03-10" 2014
"607" "Elżbieta Gawryszczak" 41072 "2014-02-24" 2014
"608" "Jacek Kępa" 41072 "2014-02-24" 2014
"609" "Sławomir Zieliński" 41072 "2014-02-24" 2014
"610" NA 41073 "2014-03-10" 2014
"611" "Elżbieta Gawryszczak" 41074 "2014-02-24" 2014
"612" "Jacek Kępa" 41074 "2014-02-24" 2014
"613" "Sławomir Zieliński" 41074 "2014-02-24" 2014
"614" NA 41075 "2014-03-10" 2014
"615" "Elżbieta Gawryszczak" 41076 "2014-02-24" 2014
"616" "Jacek Kępa" 41076 "2014-02-24" 2014
"617" "Sławomir Zieliński" 41076 "2014-02-24" 2014
"618" NA 41077 "2014-03-10" 2014
"619" "Elżbieta Gawryszczak" 41078 "2014-02-24" 2014
"620" "Jacek Kępa" 41078 "2014-02-24" 2014
"621" "Sławomir Zieliński" 41078 "2014-02-24" 2014
"622" NA 41079 "2014-03-10" 2014
"623" "Elżbieta Gawryszczak" 41080 "2014-02-24" 2014
"624" "Jacek Kępa" 41080 "2014-02-24" 2014
"625" "Sławomir Zieliński" 41080 "2014-02-24" 2014
"626" NA 41081 "2014-03-10" 2014
"627" "Elżbieta Gawryszczak" 41082 "2014-02-24" 2014
"628" "Jacek Kępa" 41082 "2014-02-24" 2014
"629" "Sławomir Zieliński" 41082 "2014-02-24" 2014
"630" NA 41083 "2014-03-10" 2014
"631" "Elżbieta Gawryszczak" 41084 "2014-02-24" 2014
"632" "Jacek Kępa" 41084 "2014-02-24" 2014
"633" "Sławomir Zieliński" 41084 "2014-02-24" 2014
"634" NA 41085 "2014-03-10" 2014
"635" "Elżbieta Gawryszczak" 41086 "2014-02-24" 2014
"636" "Jacek Kępa" 41086 "2014-02-24" 2014
"637" "Sławomir Zieliński" 41086 "2014-02-24" 2014
"638" "Anna Jóźwiak" 41092 "2014-02-24" 2014
"639" "Krzysztof Kacprzak" 41092 "2014-02-24" 2014
"640" "Zofia Szcześniewicz" 41092 "2014-02-24" 2014
"641" NA 41093 "2014-03-14" 2014
"642" NA 41139 "2014-03-31" 2014
"643" "Jacek Popczyk" 41140 "2014-03-06" 2014
"644" "Piotr Augustyniak" 41140 "2014-03-06" 2014
"645" "Zbigniew Mierzejewski" 41140 "2014-03-06" 2014
"646" NA 41295 "2014-03-18" 2014
"647" "Barbara Augustyniak" 41296 "2014-02-19" 2014
"648" "Piotr Sujka" 41296 "2014-02-19" 2014
"649" "Wojciech Janicki" 41296 "2014-02-19" 2014
"650" "Magdalena Lisowska" 41298 "2014-03-20" 2014
"651" "Monika Pawłowska-Radzimierska" 41298 "2014-03-20" 2014
"652" NA 41299 "2014-04-04" 2014
"653" NA 41300 "2014-04-07" 2014
"654" "Magdalena Lisowska" 41301 "2014-03-20" 2014
"655" "Monika Pawłowska-Radzimierska" 41301 "2014-03-20" 2014
"656" NA 41302 "2014-03-25" 2014
"657" "Karol Kotyński" 41303 "2014-03-18" 2014
"658" "Monika Pawłowska-Radzimierska" 41303 "2014-03-18" 2014
"659" "Sędziowie" 41304 "2014-03-27" 2014
"660" "Anna Rodak" 41305 "2014-03-06" 2014
"661" "Monika Pawłowska-Radzimierska" 41305 "2014-03-06" 2014
"662" "Paweł Antczak" 41305 "2014-03-06" 2014
"663" NA 41311 "2014-03-20" 2014
"664" "Bartosz Kaźmierak" 41312 "2014-03-12" 2014
"665" NA 41313 "2014-04-07" 2014
"666" "Jacek Pasikowski" 41314 "2014-03-14" 2014
"667" NA 41315 "2014-04-07" 2014
"668" NA 41316 "2014-03-20" 2014
"669" "Bartosz Kaźmierak" 41317 "2014-03-12" 2014
"670" "Anna Rodak" 41478 "2014-03-06" 2014
"671" "Monika Pawłowska-Radzimierska" 41478 "2014-03-06" 2014
"672" "Paweł Antczak" 41478 "2014-03-06" 2014
"673" NA 41479 "2014-03-25" 2014
"674" NA 41480 "2014-03-14" 2014
"675" "Anna Rodak" 41481 "2014-03-06" 2014
"676" "Monika Pawłowska-Radzimierska" 41481 "2014-03-06" 2014
"677" "Paweł Antczak" 41481 "2014-03-06" 2014
"678" NA 41484 "2014-04-09" 2014
"679" NA 41485 "2014-04-08" 2014
"680" NA 41486 "2014-03-12" 2014
"681" "Rafał Maciejewski" 41487 "2014-03-21" 2014
"682" "Krystyna Pisarska" 41591 "2014-03-05" 2014
"683" "Sędziowie" 41604 "2014-04-08" 2014
"684" "Anna Rodak" 41605 "2014-03-18" 2014
"685" "Karol Kotyński" 41605 "2014-03-18" 2014
"686" "Ewa Pintara" 41606 "2014-03-13" 2014
"687" "Monika Pawłowska-Radzimierska" 41606 "2014-03-13" 2014
"688" NA 41607 "2014-03-20" 2014
"689" "Ewa Pintara" 41608 "2014-03-13" 2014
"690" "Monika Pawłowska-Radzimierska" 41608 "2014-03-13" 2014
"691" "Sędziowie" 41609 "2014-03-28" 2014
"692" "Anna Rodak" 41825 "2014-03-13" 2014
"693" "Karol Kotyński" 41825 "2014-03-13" 2014
"694" "Sędziowie" 41826 "2014-04-07" 2014
"695" "Ewa Chałubińska" 41827 "2014-03-25" 2014
"696" "Karol Kotyński" 41827 "2014-03-25" 2014
"697" NA 41828 "2014-04-10" 2014
"698" "Magdalena Lisowska" 41829 "2014-03-20" 2014
"699" "Monika Pawłowska-Radzimierska" 41829 "2014-03-20" 2014
"700" "Sędziowie" 41830 "2014-04-08" 2014
"701" "Sędziowie" 41831 "2014-04-10" 2014
"702" "Ewa Chałubińska" 41832 "2014-03-25" 2014
"703" "Karol Kotyński" 41832 "2014-03-25" 2014
"704" NA 41833 "2014-04-08" 2014
"705" "Ewa Chałubińska" 41834 "2014-04-01" 2014
"706" "Monika Pawłowska-Radzimierska" 41834 "2014-04-01" 2014
"707" NA 41963 "2014-04-11" 2014
"708" NA 41964 "2014-04-11" 2014
"709" "Iwona Godlewska" 41965 "2014-03-28" 2014
"710" "Jarosław Pawlak" 41965 "2014-03-28" 2014
"711" "Mariola Szczepańska" 41965 "2014-03-28" 2014
"712" "Mariola Szczepańska Iwona Godlewska Jarosław Pawlak Protokolant Sekr. Sąd. Sławomira Janikowska" 41965 "2014-03-28" 2014
"713" "Protokolant Sekr. Sąd. Sławomira Janikowska" 41965 "2014-03-28" 2014
"714" "Izabela Wawrzynkiewicz" 42114 "2014-02-07" 2014
"715" "Wojciech Borten" 42114 "2014-02-07" 2014
"716" "Zofia Szcześniewicz" 42114 "2014-02-07" 2014
"717" NA 42115 "2014-02-13" 2014
"718" NA 42116 "2014-02-27" 2014
"719" "Bogdan Jachowicz" 42117 "2014-02-10" 2014
"720" "Bożena Rządzińska" 42117 "2014-02-10" 2014
"721" "Sławomir Zieliński" 42117 "2014-02-10" 2014
"722" "Jacek Kępa" 42118 "2014-02-17" 2014
"723" "Krzysztof Turbiński" 42118 "2014-02-17" 2014
"724" "Wojciech Borten" 42118 "2014-02-17" 2014
"725" NA 42119 "2014-02-27" 2014
"726" "Elżbieta Gawryszczak" 42120 "2014-02-24" 2014
"727" "Jacek Kępa" 42120 "2014-02-24" 2014
"728" "Sławomir Zieliński" 42120 "2014-02-24" 2014
"729" NA 42121 "2014-03-10" 2014
"730" NA 42122 "2014-03-10" 2014
"731" "Elżbieta Gawryszczak" 42123 "2014-02-24" 2014
"732" "Jacek Kępa" 42123 "2014-02-24" 2014
"733" "Sławomir Zieliński" 42123 "2014-02-24" 2014
"734" NA 42130 "2014-04-08" 2014
"735" "Magdalena Lisowska" 42131 "2014-03-20" 2014
"736" "Monika Pawłowska-Radzimierska" 42131 "2014-03-20" 2014
"737" NA 42132 "2014-04-08" 2014
"738" "Magdalena Lisowska" 42133 "2014-03-20" 2014
"739" "Monika Pawłowska-Radzimierska" 42133 "2014-03-20" 2014
"740" "Tomasz Bajer" 42135 "2014-03-25" 2014
"741" "Rafał Maciejewski" 42136 "2014-04-02" 2014
"742" NA 42231 "2014-04-07" 2014
"743" "Karol Kotyński" 42232 "2014-03-18" 2014
"744" "Monika Pawłowska-Radzimierska" 42232 "2014-03-18" 2014
"745" NA 42233 "2014-03-25" 2014
"746" NA 42234 "2014-04-16" 2014
"747" NA 42235 "2014-04-15" 2014
"748" "Jarosław Pawlak" 42236 "2014-04-09" 2014
"749" "Mariola Szczepańska" 42236 "2014-04-09" 2014
"750" "Marzena Eichstaedt" 42236 "2014-04-09" 2014
"751" NA 42455 "2014-03-10" 2014
"752" "Elżbieta Gawryszczak" 42456 "2014-02-24" 2014
"753" "Jacek Kępa" 42456 "2014-02-24" 2014
"754" "Sławomir Zieliński" 42456 "2014-02-24" 2014
"755" NA 42457 "2014-03-10" 2014
"756" "Elżbieta Gawryszczak" 42458 "2014-02-24" 2014
"757" "Jacek Kępa" 42458 "2014-02-24" 2014
"758" "Sławomir Zieliński" 42458 "2014-02-24" 2014
"759" NA 42459 "2014-03-10" 2014
"760" "Elżbieta Gawryszczak" 42460 "2014-02-24" 2014
"761" "Jacek Kępa" 42460 "2014-02-24" 2014
"762" "Sławomir Zieliński" 42460 "2014-02-24" 2014
"763" NA 42461 "2014-03-10" 2014
"764" "Elżbieta Gawryszczak" 42462 "2014-02-24" 2014
"765" "Jacek Kępa" 42462 "2014-02-24" 2014
"766" "Sławomir Zieliński" 42462 "2014-02-24" 2014
"767" "Elżbieta Gawryszczak" 42463 "2014-02-24" 2014
"768" "Jacek Kępa" 42463 "2014-02-24" 2014
"769" "Sławomir Zieliński" 42463 "2014-02-24" 2014
"770" NA 42464 "2014-03-10" 2014
"771" "Elżbieta Gawryszczak" 42465 "2014-02-24" 2014
"772" "Jacek Kępa" 42465 "2014-02-24" 2014
"773" "Sławomir Zieliński" 42465 "2014-02-24" 2014
"774" NA 42466 "2014-03-10" 2014
"775" "Elżbieta Gawryszczak" 42467 "2014-02-24" 2014
"776" "Jacek Kępa" 42467 "2014-02-24" 2014
"777" "Sławomir Zieliński" 42467 "2014-02-24" 2014
"778" NA 42468 "2014-03-10" 2014
"779" NA 42469 "2014-03-10" 2014
"780" "Elżbieta Gawryszczak" 42470 "2014-02-24" 2014
"781" "Jacek Kępa" 42470 "2014-02-24" 2014
"782" "Sławomir Zieliński" 42470 "2014-02-24" 2014
"783" "Elżbieta Gawryszczak" 42471 "2014-02-24" 2014
"784" "Jacek Kępa" 42471 "2014-02-24" 2014
"785" "Sławomir Zieliński" 42471 "2014-02-24" 2014
"786" NA 42472 "2014-03-10" 2014
"787" NA 42473 "2014-03-10" 2014
"788" "Elżbieta Gawryszczak" 42474 "2014-02-24" 2014
"789" "Jacek Kępa" 42474 "2014-02-24" 2014
"790" "Sławomir Zieliński" 42474 "2014-02-24" 2014
"791" NA 42475 "2014-03-10" 2014
"792" "Elżbieta Gawryszczak" 42476 "2014-02-24" 2014
"793" "Jacek Kępa" 42476 "2014-02-24" 2014
"794" "Sławomir Zieliński" 42476 "2014-02-24" 2014
"795" NA 42477 "2014-03-10" 2014
"796" "Elżbieta Gawryszczak" 42478 "2014-02-24" 2014
"797" "Jacek Kępa" 42478 "2014-02-24" 2014
"798" "Sławomir Zieliński" 42478 "2014-02-24" 2014
"799" NA 42479 "2014-03-10" 2014
"800" "Elżbieta Gawryszczak" 42480 "2014-02-24" 2014
"801" "Jacek Kępa" 42480 "2014-02-24" 2014
"802" "Sławomir Zieliński" 42480 "2014-02-24" 2014
"803" NA 42481 "2014-03-10" 2014
"804" "Elżbieta Gawryszczak" 42482 "2014-02-24" 2014
"805" "Jacek Kępa" 42482 "2014-02-24" 2014
"806" "Sławomir Zieliński" 42482 "2014-02-24" 2014
"807" "Elżbieta Gawryszczak" 42483 "2014-02-24" 2014
"808" "Jacek Kępa" 42483 "2014-02-24" 2014
"809" "Sławomir Zieliński" 42483 "2014-02-24" 2014
"810" NA 42484 "2014-03-10" 2014
"811" NA 42485 "2014-03-10" 2014
"812" "Elżbieta Gawryszczak" 42486 "2014-02-24" 2014
"813" "Jacek Kępa" 42486 "2014-02-24" 2014
"814" "Sławomir Zieliński" 42486 "2014-02-24" 2014
"815" NA 42487 "2014-03-10" 2014
"816" "Elżbieta Gawryszczak" 42488 "2014-02-24" 2014
"817" "Jacek Kępa" 42488 "2014-02-24" 2014
"818" "Sławomir Zieliński" 42488 "2014-02-24" 2014
"819" "Elżbieta Gawryszczak" 42489 "2014-02-24" 2014
"820" "Jacek Kępa" 42489 "2014-02-24" 2014
"821" "Sławomir Zieliński" 42489 "2014-02-24" 2014
"822" NA 42490 "2014-03-10" 2014
"823" NA 42491 "2014-03-10" 2014
"824" "Elżbieta Gawryszczak" 42492 "2014-02-24" 2014
"825" "Jacek Kępa" 42492 "2014-02-24" 2014
"826" "Sławomir Zieliński" 42492 "2014-02-24" 2014
"827" "Elżbieta Gawryszczak" 42493 "2014-02-24" 2014
"828" "Jacek Kępa" 42493 "2014-02-24" 2014
"829" "Sławomir Zieliński" 42493 "2014-02-24" 2014
"830" NA 42494 "2014-03-10" 2014
"831" "Elżbieta Gawryszczak" 42495 "2014-02-24" 2014
"832" "Jacek Kępa" 42495 "2014-02-24" 2014
"833" "Sławomir Zieliński" 42495 "2014-02-24" 2014
"834" NA 42496 "2014-03-10" 2014
"835" "Elżbieta Gawryszczak" 42497 "2014-02-24" 2014
"836" "Jacek Kępa" 42497 "2014-02-24" 2014
"837" "Sławomir Zieliński" 42497 "2014-02-24" 2014
"838" NA 42498 "2014-03-10" 2014
"839" NA 42503 "2014-04-10" 2014
"840" "Iwona Matyjas" 42504 "2014-04-03" 2014
"841" "Monika Pawłowska-Radzimierska" 42504 "2014-04-03" 2014
"842" "Ewa Chałubińska" 42505 "2014-03-25" 2014
"843" "Karol Kotyński" 42505 "2014-03-25" 2014
"844" "Sędziowie" 42506 "2014-04-14" 2014
"845" "Rafał Maciejewski" 42510 "2014-04-02" 2014
"846" "Iwona Godlewska" 42520 "2014-04-02" 2014
"847" "Jarosław Pawlak" 42520 "2014-04-02" 2014
"848" "Marzena Eichstaedt" 42520 "2014-04-02" 2014
"849" NA 42521 "2014-04-16" 2014
"850" "Barbara Pięcek" 42686 "2014-02-25" 2014
"851" "Krzysztof Kacprzak" 42686 "2014-02-25" 2014
"852" "Marta Witoszyńska" 42686 "2014-02-25" 2014
"853" NA 42687 "2014-03-11" 2014
"854" NA 42688 "2014-03-10" 2014
"855" "Elżbieta Gawryszczak" 42689 "2014-02-24" 2014
"856" "Jacek Kępa" 42689 "2014-02-24" 2014
"857" "Sławomir Zieliński" 42689 "2014-02-24" 2014
"858" "Anna Jóźwiak" 42690 "2014-02-24" 2014
"859" "Krzysztof Kacprzak" 42690 "2014-02-24" 2014
"860" "Zofia Szcześniewicz" 42690 "2014-02-24" 2014
"861" NA 42691 "2014-03-14" 2014
"862" NA 42692 "2014-03-17" 2014
"863" "Anna Jóźwiak" 42693 "2014-02-24" 2014
"864" "Krzysztof Kacprzak" 42693 "2014-02-24" 2014
"865" "Zofia Szcześniewicz" 42693 "2014-02-24" 2014
"866" NA 42694 "2014-03-11" 2014
"867" "Jacek Kępa" 42695 "2014-02-25" 2014
"868" "Małgorzata Rembowska" 42695 "2014-02-25" 2014
"869" "Radosław Olewczyński" 42695 "2014-02-25" 2014
"870" NA 42696 "2014-03-20" 2014
"871" "Jacek Kępa" 42697 "2014-02-25" 2014
"872" "Małgorzata Rembowska" 42697 "2014-02-25" 2014
"873" "Radosław Olewczyński" 42697 "2014-02-25" 2014
"874" NA 42698 "2014-03-11" 2014
"875" "Jacek Kępa" 42699 "2014-02-25" 2014
"876" "Małgorzata Rembowska" 42699 "2014-02-25" 2014
"877" "Radosław Olewczyński" 42699 "2014-02-25" 2014
"878" NA 42700 "2014-03-11" 2014
"879" "Jacek Kępa" 42701 "2014-02-25" 2014
"880" "Małgorzata Rembowska" 42701 "2014-02-25" 2014
"881" "Radosław Olewczyński" 42701 "2014-02-25" 2014
"882" "Jacek Kępa" 42702 "2014-02-25" 2014
"883" "Małgorzata Rembowska" 42702 "2014-02-25" 2014
"884" "Radosław Olewczyński" 42702 "2014-02-25" 2014
"885" NA 42703 "2014-03-05" 2014
"886" NA 42704 "2014-03-17" 2014
"887" "Bogdan Jachowicz" 42705 "2014-02-26" 2014
"888" "Katarzyna Barańska" 42705 "2014-02-26" 2014
"889" "Sławomir Zieliński" 42705 "2014-02-26" 2014
"890" NA 42706 "2014-03-19" 2014
"891" "Bogdan Jachowicz" 42707 "2014-02-26" 2014
"892" "Katarzyna Barańska" 42707 "2014-02-26" 2014
"893" "Sławomir Zieliński" 42707 "2014-02-26" 2014
"894" "Bogdan Jachowicz" 42708 "2014-02-26" 2014
"895" "Katarzyna Barańska" 42708 "2014-02-26" 2014
"896" "Sławomir Zieliński" 42708 "2014-02-26" 2014
"897" NA 42709 "2014-03-10" 2014
"898" "Elżbieta Gawryszczak" 42710 "2014-02-24" 2014
"899" "Jacek Kępa" 42710 "2014-02-24" 2014
"900" "Sławomir Zieliński" 42710 "2014-02-24" 2014
"901" NA 42711 "2014-03-10" 2014
"902" NA 42712 "2014-03-10" 2014
"903" "Elżbieta Gawryszczak" 42713 "2014-02-24" 2014
"904" "Jacek Kępa" 42713 "2014-02-24" 2014
"905" "Sławomir Zieliński" 42713 "2014-02-24" 2014
"906" NA 42714 "2014-03-10" 2014
"907" "Elżbieta Gawryszczak" 42715 "2014-02-24" 2014
"908" "Jacek Kępa" 42715 "2014-02-24" 2014
"909" "Sławomir Zieliński" 42715 "2014-02-24" 2014
"910" NA 42716 "2014-03-10" 2014
"911" "Elżbieta Gawryszczak" 42717 "2014-02-24" 2014
"912" "Jacek Kępa" 42717 "2014-02-24" 2014
"913" "Sławomir Zieliński" 42717 "2014-02-24" 2014
"914" "Elżbieta Gawryszczak" 42718 "2014-02-24" 2014
"915" "Jacek Kępa" 42718 "2014-02-24" 2014
"916" "Sławomir Zieliński" 42718 "2014-02-24" 2014
"917" NA 42719 "2014-03-10" 2014
"918" "Elżbieta Gawryszczak" 42720 "2014-02-24" 2014
"919" "Jacek Kępa" 42720 "2014-02-24" 2014
"920" "Sławomir Zieliński" 42720 "2014-02-24" 2014
"921" NA 42721 "2014-03-10" 2014
"922" NA 42722 "2014-03-10" 2014
"923" "Elżbieta Gawryszczak" 42723 "2014-02-24" 2014
"924" "Jacek Kępa" 42723 "2014-02-24" 2014
"925" "Sławomir Zieliński" 42723 "2014-02-24" 2014
"926" NA 42724 "2014-03-10" 2014
"927" "Elżbieta Gawryszczak" 42725 "2014-02-24" 2014
"928" "Jacek Kępa" 42725 "2014-02-24" 2014
"929" "Sławomir Zieliński" 42725 "2014-02-24" 2014
"930" NA 42726 "2014-03-10" 2014
"931" "Elżbieta Gawryszczak" 42727 "2014-02-24" 2014
"932" "Jacek Kępa" 42727 "2014-02-24" 2014
"933" "Sławomir Zieliński" 42727 "2014-02-24" 2014
"934" NA 42728 "2014-03-10" 2014
"935" "Elżbieta Gawryszczak" 42729 "2014-02-24" 2014
"936" "Jacek Kępa" 42729 "2014-02-24" 2014
"937" "Sławomir Zieliński" 42729 "2014-02-24" 2014
"938" "Elżbieta Gawryszczak" 42730 "2014-02-24" 2014
"939" "Jacek Kępa" 42730 "2014-02-24" 2014
"940" "Sławomir Zieliński" 42730 "2014-02-24" 2014
"941" NA 42731 "2014-03-10" 2014
"942" NA 42732 "2014-03-10" 2014
"943" "Elżbieta Gawryszczak" 42733 "2014-02-24" 2014
"944" "Jacek Kępa" 42733 "2014-02-24" 2014
"945" "Sławomir Zieliński" 42733 "2014-02-24" 2014
"946" NA 42734 "2014-03-10" 2014
"947" "Elżbieta Gawryszczak" 42735 "2014-02-24" 2014
"948" "Jacek Kępa" 42735 "2014-02-24" 2014
"949" "Sławomir Zieliński" 42735 "2014-02-24" 2014
"950" "Elżbieta Gawryszczak" 42736 "2014-02-24" 2014
"951" "Jacek Kępa" 42736 "2014-02-24" 2014
"952" "Sławomir Zieliński" 42736 "2014-02-24" 2014
"953" NA 42737 "2014-03-10" 2014
"954" NA 42738 "2014-03-10" 2014
"955" "Elżbieta Gawryszczak" 42739 "2014-02-24" 2014
"956" "Jacek Kępa" 42739 "2014-02-24" 2014
"957" "Sławomir Zieliński" 42739 "2014-02-24" 2014
"958" "Jacek Kępa" 42740 "2014-02-25" 2014
"959" "Małgorzata Rembowska" 42740 "2014-02-25" 2014
"960" "Radosław Olewczyński" 42740 "2014-02-25" 2014
"961" NA 42741 "2014-03-20" 2014
"962" "Ewa Chałubińska" 42747 "2014-03-25" 2014
"963" "Karol Kotyński" 42747 "2014-03-25" 2014
"964" "Sędziowie" 42748 "2014-04-14" 2014
